id,common name,longitude,latitude,date,hour,NDVI_mean,distance_to_water_km_comprehensive,animal_group,log_dist_to_water,near_water,hour_sin,hour_cos,day,month,season,season_encoded,animal_label,datetime,date_only,temperature_C
43694,African Savanna Elephant,27.0629037054,-25.3381538571,2025-02-14,17,0.4259652173913043,0.4468863984049648,Elephant,0.3694139362087069,1,-0.9659258262890683,-0.25881904510252063,14,2,wet,1,1,2025-02-14 17:00:00,2025-02-14,21.5
43694,African Savanna Elephant,27.1855544228,-25.296291884,2025-02-14,17,0.3805913043478261,2.138349598062105,Elephant,1.1436970560283535,0,-0.9659258262890683,-0.25881904510252063,14,2,wet,1,1,2025-02-14 17:00:00,2025-02-14,22.7
43694,African Savanna Elephant,26.9150515728,-25.2616712402,2025-02-14,8,0.1592869565217391,4.05995393732564,Elephant,1.6213573799626109,0,0.8660254037844387,-0.4999999999999998,14,2,wet,1,1,2025-02-14 08:00:00,2025-02-14,23.5
43694,African Savanna Elephant,31.0559845387,-24.3158768533,2025-02-03,17,0.3712260869565217,7.507792385486426,Elephant,2.140982494770202,0,-0.9659258262890683,-0.25881904510252063,3,2,wet,1,1,2025-02-03 17:00:00,2025-02-03,33.3
43694,African Savanna Elephant,32.0664518979,-27.6295242477,2025-02-13,18,0.6219782608695652,2.2009403375848664,Elephant,1.163444622133882,0,-1.0,-1.8369701987210297e-16,13,2,wet,1,1,2025-02-13 18:00:00,2025-02-13,25.0
43694,African Savanna Elephant,31.3568515918,-23.0284448295,2024-11-24,8,0.3811826086956522,0.3398610093454139,Elephant,0.29256588421398155,1,0.8660254037844387,-0.4999999999999998,24,11,wet,1,1,2024-11-24 08:00:00,2024-11-24,26.7
43694,African Savanna Elephant,31.782621388,-24.8802599333,2025-02-03,13,0.4700913043478261,0.3729260913854649,Elephant,0.31694429531907686,1,-0.2588190451025208,-0.9659258262890683,3,2,wet,1,1,2025-02-03 13:00:00,2025-02-03,35.5
43694,African Savanna Elephant,31.7526433992,-24.8275843709,2025-02-02,14,0.4920347826086957,1.2395406089527796,Elephant,0.8062707595451473,0,-0.4999999999999997,-0.8660254037844388,2,2,wet,1,1,2025-02-02 14:00:00,2025-02-02,34.4
43694,African Savanna Elephant,31.8499921671,-24.7875779598,2025-02-02,12,0.4441260869565217,0.3728634924549281,Elephant,0.3168986990134342,1,1.2246467991473532e-16,-1.0,2,2,wet,1,1,2025-02-02 12:00:00,2025-02-02,33.8
43694,African Savanna Elephant,31.2337074186,-25.0931335275,2025-02-01,10,0.4702913043478261,1.5021920220060567,Elephant,0.9171671565042872,0,0.49999999999999994,-0.8660254037844387,1,2,wet,1,1,2025-02-01 10:00:00,2025-02-01,31.6
